Palabra,FrecPos,FrecNeg,LogPos,LogNeg,LogP(POS),LogP(NEG)
bluetoothmotorola,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
hs850,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
whether,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
sold,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
please,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
fabulous,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
exceeds,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
sight,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
missed,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
breakage,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
unacceptible,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
solid,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
defective,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
comes,0,3,-7.711548979629146,-6.331501849893691,-0.677711372430106,-0.7088249932791751
stops,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
intermittently,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
drawback,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
mp3,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
cover,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
pause,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
skip,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
songs,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
lock,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
seconds,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
scary,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
month,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
minute,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
area,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
unhappy,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
immediately,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
rotating,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
buyerbe,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
accompanied,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
brilliant,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
combination,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
stuck,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
max,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
mute,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
satisifed,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
wasted,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
later,0,4,-7.711548979629146,-6.108358298579481,-0.677711372430106,-0.7088249932791751
activated,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
suddenly,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
answer,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
unit,0,8,-7.711548979629146,-5.5205716336773625,-0.677711372430106,-0.7088249932791751
wont,2,1,-6.612936690961036,-7.024649030453636,-0.677711372430106,-0.7088249932791751
pleather,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
shifting,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
bubbling,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
peeling,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
scratch,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
nothingi,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
droid,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
practically,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
add,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
boost,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
encourage,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
metro,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
pcs,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
schr450,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
slider,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
premium,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
plugs,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
styling,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
though,1,1,-7.018401799069201,-7.024649030453636,-0.677711372430106,-0.7088249932791751
talking,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
shouting,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
telephone,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
told,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
transformed,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
organizational,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
capability,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
whole,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
self,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
portraits,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
outside,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
exterior,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
tungsten,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
e2,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
practical,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
ample,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
storage,1,1,-7.018401799069201,-7.024649030453636,-0.677711372430106,-0.7088249932791751
compromise,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
qwerty,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
basic,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
keypad,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
balance,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
awsome,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
standard,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
5of,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
worthwhile,2,0,-6.612936690961036,-7.717796211013582,-0.677711372430106,-0.7088249932791751
usefulness,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
4s,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
connecting,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
multiple,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
sources,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
imac,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
external,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
saggy,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
floppy,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
soft,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
tight,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
face,1,2,-7.018401799069201,-6.619183922345472,-0.677711372430106,-0.7088249932791751
shape,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
needless,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
according,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
called,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
applifies,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
build,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
unlike,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
s,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
products,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
sensor,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
armband,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
appears,2,0,-6.612936690961036,-7.717796211013582,-0.677711372430106,-0.7088249932791751
outperform,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
china,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
v325i,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
dropped,1,3,-7.018401799069201,-6.331501849893691,-0.677711372430106,-0.7088249932791751
concrete,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
knock,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
wood,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
restored,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
possesed,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
idea,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
lousy,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
improve,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
leaks,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
inconspicuous,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
boot,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
ant,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
improvement,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
smallest,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
stays,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
he,2,0,-6.612936690961036,-7.717796211013582,-0.677711372430106,-0.7088249932791751
motor,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
control,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
center,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
voltage,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
humming,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
equipment,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
joke,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
provides,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
classy,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
loops,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
material,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
greater,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
faceplates,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
elegant,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
wasting,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
behing,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
5020,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
comfortible,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
24,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
pain,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
bose,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
cancelling,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
amazing,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
nyc,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
commuter,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
occupied,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
distracting,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
wallet,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
type,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
ugly,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
buyit,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
verizons,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
bills,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
pricing,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
plans,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
generally,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
paired,2,0,-6.612936690961036,-7.717796211013582,-0.677711372430106,-0.7088249932791751
700w,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
skype,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
transceiver,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
numbers,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
sim,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
embarrassing,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
mostly,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
childlike,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
here,2,2,-6.612936690961036,-6.619183922345472,-0.677711372430106,-0.7088249932791751
puff,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
smoke,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
mentioned,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
thanks,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
definitly,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
charges,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
fact,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
rests,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
lightly,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
against,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
blueant,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
supertooth,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
controls,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
accessable,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
sometimes,1,1,-7.018401799069201,-7.024649030453636,-0.677711372430106,-0.7088249932791751
compared,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
wired,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
wish,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
disappoint,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
infra,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
port,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
irda,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
unacceptable,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
dustpan,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
indoors,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
disposable,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
prosgood,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
styles,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
alarm,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
clock,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
removing,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
strong,2,1,-6.612936690961036,-7.024649030453636,-0.677711372430106,-0.7088249932791751
reversible,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
explain,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
jack,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
securly,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
mine,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
christmas,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
rest,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
prompt,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
creaks,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
wooden,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
floor,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
performed,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
muffled,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
tinny,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
incoming,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
severe,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
painful,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
smartphone,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
accessing,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
downloading,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
performing,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
functions,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
loudspeaker,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
option,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
bumpers,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
lights,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
appealing,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
simply,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
elsewhere,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
bells,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
whistles,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
mediocre,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
mainly,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
soon,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
checked,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
everywhere,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
integrated,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
seamlessly,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
coverage,0,3,-7.711548979629146,-6.331501849893691,-0.677711372430106,-0.7088249932791751
upstairs,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
basement,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
325,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
cellphone,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
wornout,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
accidentally,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
activate,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
gentletouch,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
touch,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
listening,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
nicely,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
damage,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
boy,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
cheaper,2,0,-6.612936690961036,-7.717796211013582,-0.677711372430106,-0.7088249932791751
negatively,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
electronics,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
available,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
fm,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
transmitters,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
odd,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
clip,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
walked,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
procedures,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
ended,1,1,-7.018401799069201,-7.024649030453636,-0.677711372430106,-0.7088249932791751
reset,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
wiping,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
data,3,1,-6.3252546185092555,-7.024649030453636,-0.677711372430106,-0.7088249932791751
overly,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
replaceeasy,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
followed,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
directions,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
pair,1,1,-7.018401799069201,-7.024649030453636,-0.677711372430106,-0.7088249932791751
bottowm,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
lineanother,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
gimmick,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
majority,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
logitech,1,1,-7.018401799069201,-7.024649030453636,-0.677711372430106,-0.7088249932791751
communications,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
communicate,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
rip,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
buzzing,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
override,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
conversations,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
sliding,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
edge,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
pants,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
pockets,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
father,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
v265,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
headphones,1,3,-7.018401799069201,-6.331501849893691,-0.677711372430106,-0.7088249932791751
ordering,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
hype,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
assumed,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
stupid,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
cradles,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
kits,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
arguing,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
returned,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
funny,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
seemed,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
